"Date","Open","High","Low","Close"
"10 Jan 2022","21102.25","21179.35","20976.15","21163.80"
"07 Jan 2022","21039.55","21157.40","20887.85","21008.10"
"06 Jan 2022","20839.10","20975.30","20763.20","20948.10"
"05 Jan 2022","21079.40","21098.40","20895.35","21018.15"
"04 Jan 2022","21114.10","21138.20","20877.35","21107.40"
"03 Jan 2022","20825.90","21053.00","20823.95","21031.10"
"31 Dec 2021","20600.25","20809.65","20595.5","20774.70"
"30 Dec 2021","20652.65","20709.35","20530.9","20557.65"
"29 Dec 2021","20761.7","20812.3","20636.65","20674.30"
"28 Dec 2021","20690.3","20823.7","20672.5","20791.05"
"27 Dec 2021","20448.75","20586.35","20295.6","20557.50"
"24 Dec 2021","20721.8","20722.7","20352.65","20514.80"
"23 Dec 2021","20638.05","20760.9","20580.1","20630.85"
"22 Dec 2021","20319.25","20514.9","20290.6","20485.75"
"21 Dec 2021","19955.4","20329.7","19904.8","20165.95"
"20 Dec 2021","20146.25","20168.25","19447.45","19737.70"
"17 Dec 2021","20840.6","20862.45","20353.8","20393.40"
"16 Dec 2021","20979.25","21032.2","20763.25","20861.75"
"15 Dec 2021","21022.65","21069.55","20778.15","20811.35"
"14 Dec 2021","20935.25","21086.15","20825.45","21036.65"
"13 Dec 2021","21326.5","21365.45","21012.85","21040.90"
"10 Dec 2021","20962.75","21183.3","20935.9","21120.15"
"09 Dec 2021","21056.05","21071.85","20867.1","21033.00"
"08 Dec 2021","20684.2","20967.75","20679.45","20949.00"
"07 Dec 2021","20293.4","20617.7","20253.4","20544.85"
"06 Dec 2021","20485.45","20535.5","20082.45","20118.40"
"03 Dec 2021","20603.2","20716.05","20454.2","20478.25"
"02 Dec 2021","20332.3","20604.5","20232.55","20575.90"
"01 Dec 2021","20146","20306.6","19984.2","20261.60"
"30 Nov 2021","20140.25","20525.25","19871.05","19942.70"
"29 Nov 2021","20078.1","20334.9","19587.05","20084.65"
"26 Nov 2021","20835.8","20897.6","20107.1","20162.55"
"25 Nov 2021","20909.45","21117.05","20819.35","21078.35"
"24 Nov 2021","21087.4","21199.35","20821.35","20915.10"
"23 Nov 2021","20607.7","21078.1","20533.95","21021.90"
"22 Nov 2021","21065.85","21086.6","20365.25","20646.65"
"18 Nov 2021","21496.5","21528.95","20924.9","21011.05"
"17 Nov 2021","21312.4","21566.85","21287.9","21449.05"
"16 Nov 2021","21425.1","21567","21299.2","21349.25"
"15 Nov 2021","21494.15","21551.55","21379","21401.55"
"12 Nov 2021","21322.45","21432.9","21166.85","21404.50"
"11 Nov 2021","21242.15","21321.3","21038.6","21132.65"
"10 Nov 2021","21260.2","21337.55","21156.95","21255.30"
"09 Nov 2021","21288.1","21459.95","21245.85","21361.90"
"08 Nov 2021","21070.4","21280.9","20821.55","21257.40"
"04 Nov 2021","21005.85","21054.7","20906.2","20938.95"
"03 Nov 2021","20804.25","20920.6","20748.75","20875.25"
"02 Nov 2021","20949","20987.25","20710.6","20739.00"
"01 Nov 2021","20650.9","20848.95","20430.55","20815.40"
"29 Oct 2021","20360.1","20679","20101","20399.30"
"28 Oct 2021","20809.05","20809.05","20286.65","20366.50"
"27 Oct 2021","21151.7","21178.7","20927.85","20979.00"
"26 Oct 2021","20671.05","21132.75","20645.05","21080.45"
"25 Oct 2021","20849.75","20853.9","20202.55","20594.70"
"22 Oct 2021","21229.05","21294.35","20654.15","20775.70"
"21 Oct 2021","21643.65","21643.65","20977.25","21213.75"
"20 Oct 2021","21799","21799","21295.4","21507.60"
"19 Oct 2021","22487.55","22498.5","21716.6","21829.60"
"18 Oct 2021","22126.7","22463.55","22023.3","22290.75"
"14 Oct 2021","21745.25","21918.35","21600.9","21793.25"
"13 Oct 2021","20968.8","21512.1","20911.4","21412.65"
"12 Oct 2021","20630.1","20765.5","20463.4","20746.85"
"11 Oct 2021","20396.4","20710.85","20353.1","20575.40"
"08 Oct 2021","20347.5","20457.8","20288.65","20353.05"
"07 Oct 2021","20122.55","20304.45","20073.15","20203.90"
"06 Oct 2021","20330.15","20407.45","19865.05","19914.40"
"05 Oct 2021","20113.6","20341.25","20083.7","20247.50"
"04 Oct 2021","19837.45","20171.3","19772.15","20153.90"
"01 Oct 2021","19710.7","19799.4","19527.35","19753.45"
"30 Sep 2021","19910","19960","19760.95","19793.40"
"29 Sep 2021","19511.35","19938.9","19466.8","19857.75"
"28 Sep 2021","19881.6","19910.3","19498.15","19624.95"
"27 Sep 2021","19987.15","19989.1","19747.45","19832.95"
"24 Sep 2021","20182.05","20205.8","19853.15","19900.35"
"23 Sep 2021","19974.55","20112.5","19943.85","20093.00"
"22 Sep 2021","19654.4","19833.15","19650.75","19779.65"
"21 Sep 2021","19257.55","19630.6","19128.95","19603.30"
"20 Sep 2021","19701.25","19773.25","19175.95","19233.55"
"17 Sep 2021","20245.5","20247.35","19839.5","19935.80"
"16 Sep 2021","20244.95","20302.7","20095.4","20182.40"
"15 Sep 2021","20026.05","20195.55","19972","20174.80"
"14 Sep 2021","20047.45","20048.85","19930.3","19976.95"
"13 Sep 2021","19854.9","19978.2","19797.1","19960.10"
"09 Sep 2021","19731.4","19834.3","19692.85","19816.95"
"08 Sep 2021","19793.2","19869.95","19657.05","19763.55"
"07 Sep 2021","19914.45","19934.55","19653.05","19751.65"
"06 Sep 2021","19813.45","19910.65","19741.15","19854.30"
"03 Sep 2021","19647.35","19758.25","19556.3","19735.95"
"02 Sep 2021","19484.75","19638.3","19451.4","19604.15"
"01 Sep 2021","19505.75","19505.75","19292.75","19423.60"
"31 Aug 2021","19171.9","19457.7","19126.45","19420.55"
"30 Aug 2021","18951.65","19151.55","18944.5","19124.55"
"27 Aug 2021","18649.75","18854.05","18643.6","18830.55"
"26 Aug 2021","18743.65","18788.65","18525.25","18608.55"
"25 Aug 2021","18779.75","18854.45","18674.05","18732.40"
"24 Aug 2021","18509.35","18744.75","18453.15","18704.50"
"23 Aug 2021","18629.3","18670.85","18159.5","18349.95"
"20 Aug 2021","18700.95","18824.85","18340.7","18431.75"
"18 Aug 2021","19061.1","19106.95","18911.55","19000.45"
"17 Aug 2021","19107.35","19225.45","18837.05","19037.45"
"16 Aug 2021","19030.45","19179.4","18980.6","19110.80"
"13 Aug 2021","18959.15","19081.6","18835.5","19014.05"
"12 Aug 2021","18871.05","18965.35","18818.2","18948.90"
"11 Aug 2021","18663.55","18834.85","18486.05","18811.40"
"10 Aug 2021","18907.55","18939.75","18441.65","18589.35"
"09 Aug 2021","19140.1","19145.1","18767.65","18857.85"
"06 Aug 2021","19092.3","19187.1","19030.55","19054.30"
"05 Aug 2021","18989.65","19054.2","18759.4","19025.60"
"04 Aug 2021","19151.9","19241.05","18882.75","18963.95"
"03 Aug 2021","19034.45","19085.5","18917.8","19063.65"
"02 Aug 2021","18873.4","18979.7","18755.2","18936.45"
"30 Jul 2021","18762.95","18950.85","18694.6","18737.05"
"29 Jul 2021","18368.75","18785.9","18349.85","18741.05"
"28 Jul 2021","18275.3","18281.5","17959.1","18269.55"
"27 Jul 2021","18325.65","18433.5","18129.2","18229.15"
"26 Jul 2021","18273","18338.8","18149.85","18246.95"
"23 Jul 2021","18323.95","18358.9","18188.85","18215.20"
"22 Jul 2021","18059.25","18289.95","18052.75","18256.45"
"20 Jul 2021","18056.45","18077.15","17716.4","17883.40"
"19 Jul 2021","18118.45","18268.25","17970.6","18087.85"
"16 Jul 2021","18237.75","18267.45","18169.1","18246.15"
"15 Jul 2021","18088.55","18208.1","18075.65","18173.15"
"14 Jul 2021","18046","18093.95","17977.9","18063.60"
"13 Jul 2021","18031","18033.2","17915.45","17982.00"
"12 Jul 2021","18039.2","18080.8","17855.1","17921.60"
"09 Jul 2021","17730.7","17930","17708.9","17905.75"
"08 Jul 2021","18001.25","18039.75","17672.55","17743.25"
"07 Jul 2021","17823.85","18017.9","17729.25","17992.05"
"06 Jul 2021","17943.8","18059.4","17758.1","17800.50"
"05 Jul 2021","17885.7","17955.55","17839.45","17933.85"
"02 Jul 2021","17881.15","17903.8","17735.65","17789.20"
"01 Jul 2021","17902.95","17916.2","17805.6","17834.25"
"30 Jun 2021","17968.85","18029.2","17819.25","17842.65"
"29 Jun 2021","17924.35","18021.7","17850","17887.10"
"28 Jun 2021","17897.95","17971.4","17847.45","17926.20"
"25 Jun 2021","17710.85","17846.3","17703.25","17829.65"
"24 Jun 2021","17564.95","17649.1","17515.7","17626.60"
"23 Jun 2021","17774.4","17786.6","17502.45","17522.20"
"22 Jun 2021","17732.95","17774.35","17648.5","17674.85"
"21 Jun 2021","17430.7","17667.95","17344.7","17649.45"
"18 Jun 2021","17641.9","17670.35","17178.15","17595.65"
"17 Jun 2021","17594.3","17780.35","17521.8","17617.15"
"16 Jun 2021","17971.65","18021.7","17724.85","17774.35"
"15 Jun 2021","18020.35","18057.7","17958.55","17998.60"
"14 Jun 2021","17854.9","17960.15","17529.05","17930.60"
"11 Jun 2021","17904.6","17996.15","17795.6","17974.20"
"10 Jun 2021","17668.4","17836.4","17659.6","17822.95"
"09 Jun 2021","17756.75","17796.05","17487.45","17589.80"
"08 Jun 2021","17708.55","17733.65","17555.6","17715.00"
"07 Jun 2021","17772.6","17796.1","17649.7","17674.40"
"04 Jun 2021","17648.8","17766.05","17582.05","17731.60"
"03 Jun 2021","17510.4","17639.1","17480.9","17612.20"
"02 Jun 2021","17168.75","17446.85","17165.6","17418.00"
"01 Jun 2021","17178.95","17207","16992.7","17178.25"
"31 May 2021","17040.4","17158.75","16936.95","17124.40"
"28 May 2021","17093.2","17114.1","16995.2","17014.10"
"27 May 2021","17003.05","17062.7","16920.35","17008.15"
"26 May 2021","16891.6","16979.75","16786.5","16956.95"
"25 May 2021","16910.25","16993.6","16838.55","16887.25"
"24 May 2021","16906.15","16921.6","16795.8","16808.90"
"21 May 2021","16909.6","16933.15","16861.45","16877.35"
"20 May 2021","16863.75","16893.85","16710.85","16804.35"
"19 May 2021","16920.35","17001.5","16830.5","16880.20"
"18 May 2021","16797.95","16942.95","16784.45","16921.35"
"17 May 2021","16478.85","16661.1","16365.85","16636.20"
"14 May 2021","16710.45","16710.45","16293.8","16418.70"
"12 May 2021","16910.6","16910.6","16521.5","16598.30"
"11 May 2021","16785.1","16914.5","16721.05","16863.75"
"10 May 2021","16907.3","16975.55","16824.9","16947.75"
"07 May 2021","16804.85","16839.25","16723.85","16785.60"
"06 May 2021","16597.4","16734.95","16539.95","16707.90"
"05 May 2021","16475.35","16545.8","16326.75","16524.00"
"04 May 2021","16643.35","16667.25","16297.1","16345.10"
"03 May 2021","16261.05","16555.4","16198","16528.25"
"30 Apr 2021","16370.3","16587.15","16303.95","16351.85"
"29 Apr 2021","16364.05","16480.35","16317.45","16466.65"
"27 Apr 2021","16043.2","16202.55","16032.1","16184.80"
"23 Apr 2021","15977.55","16094.65","15788.25","15907.95"
"22 Apr 2021","15863.75","16053.95","15808.55","15978.05"
"20 Apr 2021","15966.35","16023.25","15739","15887.20"
"19 Apr 2021","15557.35","15854.25","15429.5","15773.40"
"16 Apr 2021","15693.5","15962.05","15666.55","15869.90"
"15 Apr 2021","15560.7","15646.15","15354.85","15627.65"
"13 Apr 2021","15549.85","15661.1","15326.6","15552.70"
"12 Apr 2021","15869.15","15870.75","15365.55","15449.50"
"09 Apr 2021","15954.5","16067.5","15895.1","16033.10"
"08 Apr 2021","15803.35","16068.95","15773.35","15930.80"
"07 Apr 2021","15546.55","15742.05","15511.1","15718.20"
"06 Apr 2021","15323.25","15532.5","15200.45","15512.20"
"05 Apr 2021","15306.75","15348.35","15013.55","15225.10"
"01 Apr 2021","15037.65","15295.5","15021.9","15265.70"
"31 Mar 2021","14939.1","15003.9","14891.3","14935.10"
"30 Mar 2021","14761","14944.2","14746.4","14914.40"
"26 Mar 2021","14511.25","14699.15","14464.4","14608.60"
"25 Mar 2021","14667.65","14672.25","14295.75","14371.50"
"24 Mar 2021","14758.3","14873","14599.15","14626.70"
"23 Mar 2021","14767.15","14918","14751.3","14834.60"
"22 Mar 2021","14499.65","14761.65","14421.45","14720.55"
"19 Mar 2021","14163.5","14506.2","13903.95","14476.55"
"18 Mar 2021","14622.5","14642","14130.95","14245.60"
"17 Mar 2021","14760.65","14773.05","14472.8","14502.00"
"16 Mar 2021","14771.25","14791.25","14675.95","14750.60"
"15 Mar 2021","14781.6","14785.75","14492.6","14696.35"
"12 Mar 2021","14897.65","14954.95","14674","14724.70"
"10 Mar 2021","14719.6","14825.25","14674.05","14802.60"
"09 Mar 2021","14729","14755","14480.6","14597.20"
"08 Mar 2021","14727.3","14777.9","14623.4","14639.45"
"05 Mar 2021","14852.6","14891.9","14567.4","14633.85"
"04 Mar 2021","14833.4","15045.7","14800.85","14925.05"
"03 Mar 2021","14882.75","15029.5","14836.25","15009.35"
"02 Mar 2021","14580.9","14785.8","14558.15","14749.20"
"01 Mar 2021","14367.3","14512.45","14344.2","14476.10"
"26 Feb 2021","14490.3","14642.95","14193.45","14255.15"
"25 Feb 2021","14596","14721.85","14592.05","14671.35"
"24 Feb 2021","14553.55","14571.5","14369.55","14491.60"
"23 Feb 2021","14442.65","14502.15","14273.05","14456.05"
"22 Feb 2021","14560.15","14618.2","14304.35","14364.90"
"19 Feb 2021","14786.65","14789.8","14402.4","14542.00"
"18 Feb 2021","14832.2","14897.05","14766.65","14805.95"
"17 Feb 2021","14901.3","14950.55","14749.7","14801.95"
"16 Feb 2021","14932.2","15028.05","14827.05","14922.65"
"15 Feb 2021","14763.65","14927.65","14715.95","14895.00"
"12 Feb 2021","14759.4","14793.8","14616.75","14693.20"
"11 Feb 2021","14613.9","14727.25","14590.2","14715.40"
"10 Feb 2021","14581.8","14664.5","14443.9","14626.10"
"09 Feb 2021","14642.55","14719.65","14445.6","14512.50"
"08 Feb 2021","14405.9","14620.8","14397.05","14590.20"
"05 Feb 2021","14344.35","14347.15","14134.65","14284.05"
"04 Feb 2021","14123.25","14286.8","14070.85","14249.25"
"03 Feb 2021","14007.2","14214.6","13914.85","14083.60"
"02 Feb 2021","13769.15","13927.65","13696.85","13899.55"
"01 Feb 2021","13269.25","13661.5","13088.45","13609.30"
"29 Jan 2021","13721.05","13741.85","13156.5","13206.20"
"28 Jan 2021","13537.05","13684.3","13506.2","13597.50"
"27 Jan 2021","13950.9","13950.9","13643.25","13679.20"
"25 Jan 2021","14160.2","14220.6","13801.15","13932.30"
"22 Jan 2021","14280.6","14349.15","13996.2","14036.95"
"21 Jan 2021","14442.1","14487.15","14176.7","14255.75"
"20 Jan 2021","14133.15","14340.55","14126.85","14324.70"
"19 Jan 2021","13939.7","14107.6","13929.2","14080.75"
"18 Jan 2021","14148.95","14157.05","13778.65","13851.15"
"15 Jan 2021","14420.6","14464.7","14069.95","14142.00"
"14 Jan 2021","14458.4","14458.4","14274.95","14395.10"
"13 Jan 2021","14567.8","14596.25","14272.1","14468.60"
"12 Jan 2021","14555.6","14624.85","14465.55","14490.35"
"11 Jan 2021","14474.35","14578.9","14362.3","14554.80"
"08 Jan 2021","14258.75","14417.6","14232.25","14396.40"
"07 Jan 2021","14168.8","14228.05","14126.9","14148.95"
"06 Jan 2021","14160.85","14215.45","13914.75","14065.90"
"05 Jan 2021","13947.9","14147.05","13887.45","14120.90"
"04 Jan 2021","13826.65","14012.3","13772.05","13994.85"
"01 Jan 2021","13672.7","13789.25","13668.3","13751.80"
"31 Dec 2020","13628.4","13702.05","13603.65","13654.70"
"30 Dec 2020","13621.4","13655.65","13527.95","13636.05"
"29 Dec 2020","13641.2","13662.6","13509.65","13577.40"
"28 Dec 2020","13623.45","13630.95","13553.3","13589.95"
"24 Dec 2020","13592","13604","13427.7","13553.70"
"23 Dec 2020","13303","13526.45","13267.7","13505.35"
"22 Dec 2020","13084.25","13323.3","12835.5","13285.45"
"21 Dec 2020","13473.3","13505.45","12774.7","13055.05"
"18 Dec 2020","13422.65","13498.5","13367.85","13481.80"
"17 Dec 2020","13382.4","13484.9","13372.2","13394.50"
"16 Dec 2020","13312.55","13381.15","13282.15","13364.35"
"15 Dec 2020","13317.85","13322.65","13216","13240.40"
"14 Dec 2020","13282.2","13320.55","13246.35","13306.05"
"11 Dec 2020","13295.2","13349.85","13118.4","13226.60"
"10 Dec 2020","13153.15","13282.8","13116.4","13272.80"
"09 Dec 2020","13147.1","13187.6","13119.2","13161.40"
"08 Dec 2020","13176","13205.9","13012.95","13088.40"
"07 Dec 2020","13031.4","13152.05","13025.75","13138.10"
"04 Dec 2020","12965.55","13038.35","12922.35","13026.70"
"03 Dec 2020","12883","12940.3","12823.9","12925.00"
"02 Dec 2020","12767.3","12826.1","12692.9","12813.15"
"01 Dec 2020","12912.4","12912.4","12693.25","12739.20"
"27 Nov 2020","12601.05","12751.3","12574.5","12700.75"
"26 Nov 2020","12455.85","12566.5","12358.5","12540.25"
"25 Nov 2020","12718.85","12719.2","12394.25","12416.40"
"24 Nov 2020","12653.7","12674.4","12578.35","12649.60"
"23 Nov 2020","12517.4","12649.3","12486.45","12596.75"
"20 Nov 2020","12430.9","12494.1","12396.1","12453.30"
"19 Nov 2020","12447.15","12561.8","12362.75","12388.70"
"18 Nov 2020","12498.75","12511.15","12417.9","12480.95"
"17 Nov 2020","12607.85","12607.85","12473.75","12497.90"
"14 Nov 2020","12565.9","12569.15","12490.25","12517.00"
"13 Nov 2020","12394.75","12495.8","12387.5","12487.20"
"12 Nov 2020","12281.4","12450.95","12247.15","12376.05"
"11 Nov 2020","12154.25","12292.85","12102.15","12280.90"
"10 Nov 2020","12449.75","12452","12042.25","12098.30"
"09 Nov 2020","12432.5","12434.2","12313.9","12414.20"
"06 Nov 2020","12292","12332.85","12241.85","12270.60"
"05 Nov 2020","12183.1","12271","12145.55","12265.25"
"04 Nov 2020","11978.75","12112.3","11975.15","12068.60"
"03 Nov 2020","11986.6","12040.3","11913.4","11946.45"
"02 Nov 2020","12023.35","12057.05","11858.9","11917.40"
"30 Oct 2020","12095.55","12155.95","11957.95","12018.25"
"29 Oct 2020","11982.1","12119.3","11946.6","12071.25"
"28 Oct 2020","12191.75","12276.9","12024.4","12048.85"
"27 Oct 2020","11888.55","12200.25","11873.8","12172.95"
"26 Oct 2020","12046.95","12050","11807.65","11871.15"
"23 Oct 2020","11992.1","12045.85","11968.1","12003.50"
"22 Oct 2020","12010.9","12011.45","11838.65","11951.60"
"21 Oct 2020","12143.55","12156.3","11866.1","12010.65"
"20 Oct 2020","12070.6","12154.35","12050.35","12095.30"
"19 Oct 2020","12195.2","12199.65","12057.05","12082.20"
"16 Oct 2020","12052.2","12161.55","12002.6","12121.95"
"15 Oct 2020","12230.75","12265.2","11988.3","12016.05"
"14 Oct 2020","12169.05","12225.8","12114.55","12207.70"
"13 Oct 2020","12244","12357","12145.4","12166.10"
"12 Oct 2020","12242.85","12259.9","12168.8","12246.70"